index,id,url,#reviewers,#messages,#inline_comments,#unsolved_inline_comments,len_messages,churn,#revisions,#files,duration,len_description,subject categories,subject keywords,description categories,description keywords,subject,description
64485,qt%2Fqtdeclarative~dev~I27194edfe6676992d17bd09cc50ea7da4e339c22,https://codereview.qt-project.org/182554,5,78,1,0,38164,58,32,1,337.019444444444,374,,,,,Replace platform #ifdefs in Assembler::storeReturnValue,WIP: Begin replacing platform #ifdefs with template specializations  Specialize QV4::Assembler::storeReturnValue(FPRegisterID) for the different architecures instead of using #ifdefs. The fallback of returning the double via the stack is removed as it was not used in any of our JIT supported target architectures AFAIK.  Change-Id: I27194edfe6676992d17bd09cc50ea7da4e339c22
277651,qt%2Fqtdeclarative~5.12~I78f9f19e1e110608580adedcf4cd3be554222515,https://codereview.qt-project.org/239152,8,78,33,0,142029,17,16,1,829.968611111111,183,,,,,Examples: Use XmlHttpRequest to fetch flickr public photos,Example: Remove dependency on XmlListModel  Using FolderListModel instead to load the pictures in StandardPaths.PicturesLocation.  Change-Id: I78f9f19e1e110608580adedcf4cd3be554222515
267522,qt%2Fqtdeclarative~dev~Ieae8df235217189c90048515e199f7e7c7f220b3,https://codereview.qt-project.org/246427,5,79,6,0,3232,382,38,4,2862.07638888889,325,,,,,V4: Add a lowering pass to the traced JIT,"WIP: V4: Add a lowering pass to the traced JIT  This pass converts high-level operations like e.g. a JSAdd to lower level operations, like a runtime call. This pass will be extended to take trace information, which can indicate that it can be lowered to e.g. an AddInt32.  Change-Id: Ieae8df235217189c90048515e199f7e7c7f220b3"
235625,qt-apps%2Fneptune3-ui~5.14~Ia92441b146f81c5849355a45f71dc9331029687e,https://codereview.qt-project.org/290288,8,79,128,5,3945,259,27,41,890.396944444444,87,,,,,Neptune 3 UI Documentation Update,Neptune 3 UI Documentation Update  Change-Id: Ia92441b146f81c5849355a45f71dc9331029687e
114507,qt%2Fqtquickcontrols~dev~Ie30e76356716a546f7eaa3e4c2eccbc15ebf9a5c,https://codereview.qt-project.org/99578,6,79,25,0,9231,105,16,1,2312.46666666667,210,,,,,Added remove function to the SplitView,SplitView: added removeItem and removeItemAt functions Added missing functions for removing dynamically items added to a SplitView Task-number:  QTBUG-42509  Change-Id: Ie30e76356716a546f7eaa3e4c2eccbc15ebf9a5c
289355,qt%2Fqtlocation~5.11~I59a8147a12f035d5c7f86c2546e9144b2e1a7b3c,https://codereview.qt-project.org/200637,10,79,29,0,7995,622,25,5,6478.26611111111,79,,,,,Fix MapItemView not setting context data upon item deletion,WIP: fix MapItemView  WIP  Change-Id: I59a8147a12f035d5c7f86c2546e9144b2e1a7b3c
261165,qt%2Fqtbase~dev~Ibdce0865234b5d4ebbdc90628cc4d9e790ed6321,https://codereview.qt-project.org/209916,3,80,0,0,599240,-1,4,1,14191.0088888889,396,,,,,Pull several structs and static functions into an anonymous namespace,"Pull several structs and static functions into an anonymous namespace  The implementation of QWinTimeZonePrivate used many static functions and at least one struct; to which I've added.  Put these all into an anonymous namespace (thereby keeping the struct types out of the linker's sight): make them local the C++ way, rather than the C way.  Change-Id: Ibdce0865234b5d4ebbdc90628cc4d9e790ed6321"
229218,qt%2Fqtquickcontrols2~dev~Ia3a8d754b4127f592fe15322ff452e4aa1ad9e2a,https://codereview.qt-project.org/301435,8,80,0,0,107752,4,4,1,140.861944444444,105,,,,,Update dependencies on 'dev' in qt/qtquickcontrols2,Update dependencies on 'dev' in qt/qtquickcontrols2  Change-Id: Ia3a8d754b4127f592fe15322ff452e4aa1ad9e2a
105109,qt%2Fqtbase~5.5~Ic3c0d7e066435451203e77b9b9ce2d70bfb9c570,https://codereview.qt-project.org/111332,8,80,20,0,4771,67,17,3,1780.17277777778,149,,,,,take process name into account for QLockFile's pid clash resolution,***take process name into account for QLockFile's pid clash resolution  Change-Id: Ic3c0d7e066435451203e77b9b9ce2d70bfb9c570 Task-number: QTBUG-45497
267218,qt%2Fqtbase~dev~Ibfb5ac0a2d741de7c3f519d91202d4977996045e,https://codereview.qt-project.org/254426,6,80,51,0,45280,293,15,4,696.615555555556,176,,,,,Test QTest's signal dumper,Test QTest's signal dumper  Having been completely untested it unsurprisingly broke over time.  Add some selftests for it.  Change-Id: Ibfb5ac0a2d741de7c3f519d91202d4977996045e
238455,qt%2Fqtdeclarative~dev~I52548938a582cb6510271ed4bc3a9aa0c3c11df6,https://codereview.qt-project.org/288859,9,81,70,0,86976,3,19,1,397.501111111111,123,,,,,Merge remote-tracking branch 'origin/5.15' into dev,WIP: Merge remote-tracking branch 'origin/5.15' into dev   Conflicts:  Change-Id: I52548938a582cb6510271ed4bc3a9aa0c3c11df6
261565,qt%2Fqtbase~dev~I12b427f1fe9503df819ea5436d780972d6402e68,https://codereview.qt-project.org/264216,10,81,9,1,78246,33,29,2,166.693333333333,1344,,,,,QWeakPointer: use an alternative work-round for internalData() users,"QWeakPointer: use an alternative work-round for internalData() users  The previous work-around fails, probably because of cross-dependencies. E.g. we have this in QtScXml:  In file included from /home/qt/work/install/include/QtCore/qsharedpointer.h:48:0,                   from ../../src/scxml/qscxmltabledata_p.h:55,                   from ../../src/scxml/qscxmltabledata.cpp:40:  /home/qt/work/install/include/QtCore/qsharedpointer_impl.h:687:12: error: ‘QPointer’ does not name a type; did you mean ‘pointer’?       friend QPointer<X>              ^~~~~~~~              pointer  /home/qt/work/install/include/QtCore/qsharedpointer_impl.h:689:23: error: ‘QSmartPointerConvertFunctor’ in namespace ‘QtPrivate’ does not name a template type       friend QtPrivate::QSmartPointerConvertFunctor<QWeakPointer>;                         ^~~~~~~~~~~~~~~~~~~~~~~~~~~  To fix, grand friendship only to a non-template class with a templated static method that returns internalData(). This fixes most users, except in qmetatype.h, which does not include qsharedpointer.h. In order to use the non-template class in there, we need to delay its name lookup to instantiation time. We do this by artificially makeing it a dependent name, by writing a template alias that always resolves to the same class.  Change-Id: I12b427f1fe9503df819ea5436d780972d6402e68"
197518,qt%2Fqtbase~master~I27b05008216ff936dc463bd80d3893422bfb940e,https://codereview.qt-project.org/15585,10,81,254,0,220409,58191,15,266,403.141111111111,664,,,,,Import QMimeType / QMimeDatabase into QtCore.,"Import QMimeType / QMimeDatabase into QtCore.  History of the development before the import: ssh://codereview.qt-project.org/playground/mimetypes.git  Mimetype definitions come from shared-mime-info where available (UNIX systems), loaded using a mmap'ed binary cache generated by update-mime-database. As a fallback if no cache is found, we parse the raw XML files otherwise.  This makes the MIME type support fast and with very low memory usage on UNIX, and it makes it easy to use on Windows (no dependency on shared-mime-info, Qt even includes a freedesktop.xml file to use if none are found on the system).  Change-Id: I27b05008216ff936dc463bd80d3893422bfb940e"
101669,qt%2Fqtbase~dev~Iecf24b15dc01830686ddd708871bc3392d95282f,https://codereview.qt-project.org/121446,9,81,49,0,64477,179,13,4,1202.97666666667,340,,,,,Support accessing 32-bit Registry from 64-bit programs and vice versa,"Allow to access the 32-bit Registry from a 64-bit application and vice versa  As the required flags are only available in Windows XP and newer, they are defined if undefined. For details see:      http://msdn.microsoft.com/en-us/library/aa384129%28VS.85%29.aspx  Task-number: QTBUG-3845  Change-Id: Iecf24b15dc01830686ddd708871bc3392d95282f"
233461,qt%2Fqtbase~dev~Id5e091b135c006b10987f229f45319228edb8675,https://codereview.qt-project.org/289822,6,82,8,2,165452,30,23,2,1443.78055555556,96,,,,,Optimize hashing of floating point numbers,Optimize hashing of floating point numbers  Change-Id: Id5e091b135c006b10987f229f45319228edb8675
186763,qt%2Fqtserialport~master~I7b145c6450be42380df5112694b54068bb6c5ad0,https://codereview.qt-project.org/28944,6,82,60,0,12281,15,8,1,115.221111111111,875,,,,,Linux: Added support for RFCOMM devices using udev,"Support for Bluetooth RFCOMM devices in SerialPortInfo::availablePorts() method. (linux-libudev)  The RFCOMM protocol provides serial port emulation for Bluetooth devices. More info at http://en.wikipedia.org/wiki/Bluetooth_protocols#Radio_frequency_communication_.28RFCOMM.29.  RFCOMM devices were not being detected by the old method, as they have no 'parent' device. This issue have been fixed.  The new availablePorts() method have been tested using the qSerialTerm software, which is based on the QtSerialPort library. Code source available at https://github.com/JorgeAparicio/qSerialTerm  The SerialPort class works flawlessly with RFCOMM devices. The whole setup was tested with an HC-06 module in Ubuntu 12.04. More info at http://embeddedprogrammer.blogspot.com/2012/06/ubuntu-hacking-hc-06-bluetooth-module.html  Change-Id: I7b145c6450be42380df5112694b54068bb6c5ad0"
88812,qt-creator%2Fqt-creator~4.0~I91e5940ebc4211f98056d507cf2f7b5f8efe7f07,https://codereview.qt-project.org/151093,3,82,96,0,6550,2,37,1,122.134444444444,95,,,,,Debugger: Merge debug mode and analyze mode,Debugger: Fix visibility of thread window  Change-Id: I91e5940ebc4211f98056d507cf2f7b5f8efe7f07
261566,qt%2Fqtbase~dev~I1551f69a160922681d66024701ba1bd8f6dc03bf,https://codereview.qt-project.org/230250,3,82,5,2,45455,143,37,3,9240.07777777778,86,,,,,rcc: Avoid needless use of macro,rcc: Avoid needless use of macro  Change-Id: I1551f69a160922681d66024701ba1bd8f6dc03bf
260552,qt%2Fqtbase~dev~If932d55f98f9b8bcf3a72c03ffd51da52cb50ad1,https://codereview.qt-project.org/225112,7,83,78,0,6068,838,15,15,10474.385,601,,,,,Add support for QRegularExpression to QSortFilterProxyModel,"Add support for QRegularExpression to QSortFilterProxyModel  This patch implements the support for QRegularExpression in QSortFilterProxyModel. The various setFilterXXX methods will now use QRegularExpression in place of QRegExp where applicable. To make things easier, it adds setFilter with two overloads: one for QRegExp and one for QRegularExpression.  The long term goal is to ease the removal of QRegExp from the class.  [ChangeLog][QtCore][Model View] QRegularExpressions can now be used with QSortFilterProxyModel.  Task-number: QTBUG-46810 Change-Id: If932d55f98f9b8bcf3a72c03ffd51da52cb50ad1"
290912,qt%2Fqtbase~dev~I1fc311b8d5e743ccf05047fb9a7fdb813a645206,https://codereview.qt-project.org/338963,11,83,0,0,172605,34,23,6,525.359166666667,138,,,,,CMake: Build minimal subset of tests in desktop static builds,WIP: Build minimal subset of tests in desktop static builds  Task-number: QTBUG-87580 Change-Id: I1fc311b8d5e743ccf05047fb9a7fdb813a645206
231890,qt%2Fqtbase~5.15.0~Ibdc95e9af7bd456a94ecfffd16060cba6f1c86b8,https://codereview.qt-project.org/297227,7,83,26,2,289793,128,9,2,354.86,515,,,,,QCborValue: avoid signed integer oveflows when decoding time_t,"QCborValue: avoid signed integer oveflows when decoding time_t  QDateTime::fromSecsSinceEpoch() multiplies by 1000 but does not check for overflow. That means we must do so in QCborValue validation. We can't use mul_overflow<qint64> on 32-bit platforms, so we do a compare- and-branch there. For 64-bit platforms, we prefer to do the multiplication with checked overflow, as the common case is that it will not overflow and we'll need the multiplication anyway.  Change-Id: Ibdc95e9af7bd456a94ecfffd16060cba6f1c86b8"
103727,qt%2Fqt3d~5.5~I59a6e0a9759d002976b94a378be87ecf4004e6bf,https://codereview.qt-project.org/121667,4,83,6,0,4294,1066,40,5,527.464166666667,987,,,,,Add qgltf tool,"WIP: Add qgltf tool  This tool, integrated with qmake, converts anything assimp imports into a subset of glTF. The output is glTF 0.8 compliant when it comes to the scene, mesh, buffer, material and texture descriptions.  Techniques, render passes, shaders, and such are excluded - these are better specified in QML (as that's why we have Qt 3D in the first place). However, for loading the geometry and describing the basic  material properties glTF is very useful as it is easy to parse and fast to load, even on embedded devices.  The goal here, combined with the upcoming glTF scene loader plugin, is to provide a basic asset pipeline for getting models (typically provided as .obj or .3ds, maybe Collada) into applications, resulting in fast load times on slow devices too.  We may also support some Qt specific features later, e.g. the JSON can use Qt's fast binary representation, while the .bin files can be qCompressed()'ed.  Change-Id: I59a6e0a9759d002976b94a378be87ecf4004e6bf"
261220,qt%2Fqtbase~dev~I0b48fc8e90304e0dacc3fffd14e91064020d165b,https://codereview.qt-project.org/207350,11,84,12,0,172732,41,5,3,14931.385,178,,,,,QSysInfo: add a function that returns the boot ID,QSysInfo: add a function that returns the boot ID  [ChangeLog][QtCore][QSysInfo] Added machineUniqueId() and bootUniqueId().  Change-Id: I0b48fc8e90304e0dacc3fffd14e91064020d165b
219971,qt%2Fqtbase~dev~I792f7fc85ac3a9538589da9d7618b647edf0e70c,https://codereview.qt-project.org/312621,4,84,17,8,248413,264,14,3,161.020833333333,565,,,,,Give QEventPoint a d-pointer after all,"WIP Give QEventPoint a d-pointer after all  I still have doubts that QEventPoint can't be made small enough that copying would be cheaper than reference-counting and all the indirections in now-noninline accessors, but this gives us the usual freedom to change the data members later on.  If we do this, it looks like QTest::QTouchEventSequence needs its implementation moved into a new qtesttouch.cpp, which can use private headers: being a friend will no longer be enough, because there are no public setters.  Change-Id: I792f7fc85ac3a9538589da9d7618b647edf0e70c"
90990,qt%2Fqtbase~6.1~I2eeee3b2b72c78c2e24f2fb914abce3caa913be8,https://codereview.qt-project.org/332475,4,84,35,1,26246,748,21,4,412.801111111111,131,,,,,Port QSslKey to the new plugin-based implementation,WIP: port QSslKey to new plugin-based implementation  Task-number: QTBUG-65922 Change-Id: I2eeee3b2b72c78c2e24f2fb914abce3caa913be8
273412,qt%2Fqtbase~5.12~I65f13564b635433030e40fa017427bbc72d1c130,https://codereview.qt-project.org/212562,18,84,5,0,24158,76,12,1,9235.42055555556,441,,,,,configure: actually resolve libraries into full filepaths,"configure: actually resolve libraries into full filepaths  this considerably speeds up failures, as no doomed build is attempted, and produces more reliable results, as no second lookup (which would be subject to environment changes) is done any more.  in principle, this also opens up possibilities like selecting specific variants of dependencies, automatically extracting rpaths, etc.  Change-Id: I65f13564b635433030e40fa017427bbc72d1c130"
269733,qt%2Fqtbase~dev~I37ef06d9ce4d80d98bd72720353996bac723e09c,https://codereview.qt-project.org/250768,5,85,0,0,45500,162,4,3,713.241111111111,413,,,,,Add conversion to and from long and ulong,"Add conversion to and from long and ulong  This implements conversion parity with QString, which can convert to and from long and unsigned long.  The implementation simply forwards to existing long long overloads or uses the existing helpers, so just as for the conversion to/from int or short, no additional test cases were added.  and ulong  Change-Id: I37ef06d9ce4d80d98bd72720353996bac723e09c Fixes: QTBUG-782"
